-13528,-13520,-13496,-13664,-13896,-13984,-13856,-13644,-13476,-13448,-13848,-13804,-13476,-13328,-13376,-13468,-13364,-13504,-13500,-13532,-13460,-13304,-13164,-13072,-13088,-12816,-12564,-12344,-12312,-11964,-11412,-10624,-10652,-11332,-12532,-14624,-17184,-19472,-24720,-31824,-32424,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-31280,-22652,-20248,-14432,52,6808,5612,3476,6788,12128,11792
4,-171,-479,-694,-779,-646,-280,-86,-239,-597,-829,-859,-494,-173,-157,-464,-855,-1088,-1113,-922,-660,-509,-593,-808,-1116,-1386,-1836,-2496,-3363,-4639,-6079,-7400,-9073,-11120,-13470,-14375,-12167,-5569,5428,17624,21546,26801,22555,28137,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32153,25190,21892,12336,-6444,-8087,-11732,-8448,526,9205
-268,-372,-214,138,333,171,-218,-509,-558,-647,-325,-473,-579,-690,-370,-299,80,127,-137,-639,-658,-451,39,257,167,-131,-663,-1289,-2143,-3250,-4581,-5117,-6058,-8268,-10871,-13998,-13206,-7409,376,8149,5977,11955,2879,-22528,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-30467,-32768,-26743,-16045,-7036,-4429
487,479,344,120,90,440,840,1061,1095,1044,745,684,966,1237,1348,1184,995,963,1197,1559,1819,1770,1615,1573,1685,2181,2906,3855,5033,6626,7808,9584,12558,16594,21026,24633,27371,28907,30720,31713,29362,17156,-1747,-10563,-21062,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-31386,-21670,-17359,-12911,-15323,-12858,-15483,-18034,-14938,-12551,-8580,-1294
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1352,1412,1516,1996,2200,2092,2128,1856,1468,1488,1908,2068,2256,2300,2088,2620,1976,1820,2244,2164,2076,2168,2492,2172,2600,2784,2692,2508,1808,924,896,972,1628,2580,3028,3488,3444,4100,4384,2768,-1652,-8584,-27776,-32768,-32768,-32768,-32768,-27628,-7904,11484,17616,24172,26536,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
8028,7748,7548,7560,7380,7416,7492,7512,7428,7484,7536,7208,7336,7236,7372,7652,7772,7220,7404,7496,7308,7544,7332,7456,7508,7324,7432,7876,7760,7684,8060,8920,9208,9524,9256,8540,7400,6024,4768,5516,6052,8096,13756,19000,32064,21848,15660,26416,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,24040,19368,-72,6652,-4800
-12336,-12736,-12820,-12700,-12648,-12660,-12816,-12684,-12688,-12548,-12724,-12256,-12320,-12568,-12388,-11976,-12388,-12624,-12620,-12284,-12240,-12592,-12520,-12244,-12024,-12076,-11924,-11688,-11820,-11472,-10592,-10172,-9956,-10696,-11320,-11888,-13956,-16856,-19844,-24324,-29104,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-31360,-23884,-11208,4356,4368,8368,17120,14412,11672
-460,-694,-670,-573,-344,-257,-259,-316,-320,-443,-722,-731,-707,-637,-342,-510,-718,-760,-966,-582,-480,-347,-462,-643,-438,-259,-459,-878,-1256,-1165,-759,-860,-1156,-2394,-3588,-4656,-4925,-4468,-2491,2201,9211,19337,31087,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,22925,-1487,-12633,-22293,-18806,-15661,-12412
700,367,-52,-441,-421,230,586,770,819,369,-442,-957,-1152,-1091,-361,-701,196,628,-3,-231,-35,140,-276,-122,-526,-738,-95,-289,-546,-324,-1950,-2993,-3622,-3967,-3426,-3165,-3194,-3652,-2650,2097,9243,16798,27345,32767,23591,-1914,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32130,-29220,-23408,-10836
-198,-141,-45,-45,-189,-355,-414,-339,-264,-7,146,385,791,857,962,1116,600,190,451,895,1057,1166,1235,1500,1905,2363,2580,3138,3646,5030,6768,7496,7830,7671,7482,7922,8502,8275,9130,10928,11759,12368,13945,10838,-637,-14256,-28131,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-27248,-25938,-22807,-13876,-11827,-9073,-14533,-19612,-23659,-19068,-7853,-101,16832
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1504,1812,1880,2464,2572,2160,2156,2096,2024,1812,1892,1692,2436,1628,536,508,580,888,1564,1624,1908,1924,1960,2408,2892,3868,4648,5024,2936,-1060,-5684,-15636,-32768,-32768,-32768,-32768,-32768,-32768,-18196,5672,12388,20976,24240,30884,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32228,28124,26020,26332,26288,24312,21512,18940,17324
6764,6376,5556,5828,5968,6460,6880,6972,6624,6188,6116,6064,7028,7152,7452,6728,7044,7020,7848,8144,8192,7968,7732,6940,6260,5460,5332,5784,7348,9644,13020,16252,26484,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,26592,25548,32767,20268,13716,6604,-4,420,1604,7672,9888,10064,9412,7052,4780,3320,3288,4320
-13012,-12944,-13288,-12424,-12608,-12272,-12048,-12512,-12964,-13352,-13656,-13428,-12672,-13628,-12632,-13196,-13488,-12532,-12640,-12484,-11912,-12156,-11960,-12416,-12332,-12360,-12168,-12424,-12760,-13240,-15036,-21572,-29548,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-25148,-13396,20132,10796,9144,10140,13248,10340,11732,14336,17480,18472,16180,12108,8988,6936,6144,5892
-2202,-2660,-2126,-1616,-781,-1415,-1976,-3137,-3841,-3821,-2941,-2258,-1697,-1426,-908,-190,479,1496,1332,1090,492,-606,-1649,-2148,-1949,-1850,-1813,-1850,-1678,-1415,-1095,2961,12637,23788,32767,26704,22549,23931,28759,27102,32767,32767,32767,32767,32767,32767,32767,32767,32767,31254,31309,25928,-2034,-6998,-15606,-14960,-1946,6209,15908,16919,12117,4550,-4589,-11166,-14715,-14908,-13687,-12085
-560,-1319,-2020,-2221,-2683,-2366,-3072,-3451,-3538,-4052,-4939,-5239,-4988,-3786,-1639,-2624,-2745,-3178,-3577,-3227,-2813,-2390,-1614,-2211,-2852,-3364,-3528,-3412,-3247,-4114,-6967,-7244,2300,14961,9549,-13685,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-27313,-16275,-6867,3571,8700,11750,11998,12189,14871,20049,25306,28920,30215,29583
1193,1023,786,1449,1739,2632,3124,3401,3646,4681,6131,6773,7791,7417,7237,7289,7104,6858,6668,6324,6169,5291,4942,5068,5722,6338,7220,9565,14482,21804,30739,32767,32767,32767,29296,-7212,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29239,-23501,-18434,-18730,-21862,-18663,-11759,-4441,4438,12601,19571,24585,26023,24406,22969,23311,25941,30033,32767
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,2024,1736,1760,1828,1848,2000,1840,1564,1280,1164,1844,2136,2256,2008,1888,1884,1880,2128,2340,2424,2320,2296,2448,2484,2520,2636,3048,3416,3628,3776,4192,4124,3000,-1488,-9024,-21572,-32768,-32768,-32768,-32768,-25388,404,17852,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31660,26772,22408,20136
9272,9268,9048,8960,8932,8972,9136,9380,9340,9644,9780,9752,9304,8896,8684,8824,9180,9176,9324,9044,9028,8952,8804,8976,8620,8416,8144,7532,6988,6732,6272,6384,6856,9076,12148,14548,20152,32767,31732,7592,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,29280,26268,19996,14836,6764,4848,3340,6264,11160,17328,18784,17664,15500,13208
-10776,-11184,-11072,-11068,-10948,-10984,-10904,-10792,-10784,-10512,-10504,-10804,-11416,-11608,-11576,-11496,-11368,-11016,-10944,-11152,-11132,-11304,-11336,-10992,-11248,-11072,-10852,-11036,-11872,-12708,-13880,-15244,-19132,-25200,-31392,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32268,-21476,-6704,3400,8868,10060,12856,16332,10996,11520,14120,15504,18564,18804,15828,11044,6380
113,-220,-491,-671,-633,-628,-506,-353,-144,-313,-696,-1642,-2188,-1951,-1199,-638,-432,-661,-851,-949,-909,-685,-606,-518,-373,-550,-974,-1352,-1385,-1036,-549,113,2567,8580,17832,28107,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,20750,4322,-1394,-9737,-13331,-1095,-1805,4369,12696,16525,11585,2492,-6752,-14239,-19653
-280,-24,-313,-776,-886,-661,-385,-404,-530,-753,-744,-427,-177,475,490,413,138,-427,-476,-282,-357,-407,-755,-1089,-1106,-1153,-1781,-2455,-2430,-2381,-2528,-2190,170,5592,11225,21107,32767,32767,-5905,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-30326,-24670,-18899,-11967,-4069,-2818,460,11078,22129,31176,32767,32767
314,356,611,848,897,783,845,1088,1416,1158,705,192,-287,-407,-244,35,305,470,641,762,1018,1438,2117,2625,2961,3353,4120,4813,5572,6644,7560,8224,9394,12119,14940,14431,10911,7343,-10678,-31590,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-23857,-11573,-5746,-3770,8420,5396,-1030,-9357,-11939,-7954,-2781,5685,11409,20457,31217,32767,32767,32767,32767,32767,30581
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1644,1856,1840,1720,1548,1560,1736,1724,1856,1988,1972,1820,1444,1388,1564,1844,2068,2180,2164,2008,1840,2032,2280,2696,2580,2280,2484,2756,3172,3328,3608,3792,3732,4392,3492,-652,-10200,-30384,-32768,-32768,-32768,-32768,-32768,-8220,6888,19252,22144,31540,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30200,23420,20280
7672,7776,7808,7900,7908,7772,7976,7948,8064,7860,7788,7720,7884,8048,8124,8032,7992,7964,8184,8076,7884,7508,7464,7592,7732,7608,7308,7524,6932,6864,6756,6612,6500,6216,6932,8892,13056,17684,26868,25788,26736,15796,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,24768,8148,-1944,-6964,-3808,14784,29032,32767,28484,23168
-12316,-12204,-12120,-12172,-12304,-12284,-12248,-12216,-12228,-12484,-12360,-12232,-12404,-12272,-12520,-12476,-12368,-12020,-11952,-12064,-12424,-12464,-12264,-11880,-11768,-11496,-11332,-11152,-11588,-11792,-11984,-12320,-12712,-13624,-14200,-15944,-22860,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-19060,-5596,-5232,-2320,-536,4980,5888,8388,11884,14960,17364,13248,10132
-148,-161,-181,-148,-62,-6,-18,-159,-301,-383,-327,-27,239,319,195,79,206,405,371,144,19,120,362,544,581,162,-494,-876,-1500,-1949,-2437,-2642,-2156,-1085,555,3745,9487,16479,18883,26663,28819,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,19247,-7228,-22095,-32768,-31092,-10909,4369,32767,32767,32767,25663,11877,-1870
455,171,241,447,462,252,-18,-53,230,126,-100,-23,247,265,-122,-461,-730,-456,-116,243,318,37,-448,-853,-551,145,215,-363,-1271,-1495,-1865,-1872,-168,3395,9854,19824,29884,32767,32767,18152,-17364,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-13298,11630,15728,22208,32767,32767,32767,32767
139,165,57,130,334,594,525,357,302,410,670,831,815,781,717,843,941,982,854,764,692,851,1346,2094,2251,2206,2419,3330,4490,5112,6805,8091,8942,9693,9020,9187,9839,10239,9590,4876,-7242,-28004,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-30904,-25729,-17749,-11948,-2395,-13000,-21583,-27963,-30393,-22900,-15815,-4129,13802,32767,32767,32767,32767,32767,32767
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,3584,3672,3428,3308,3528,3636,3604,3748,3784,3916,3792,3760,3636,3648,3664,3836,3952,3912,3664,3588,3776,3844,3816,3756,3700,3684,3252,3416,3564,3944,4420,6136,7440,10088,10540,7552,-2096,-31752,-32768,-32768,-32768,-19844,-5752,4696,15188,23224,28016,32767,32767,32767,32767,32767,32767,32767,30200,28960,28852,28972,27960,25936,25644,27716,31948,32767,32767,32767,32767
5592,5544,5536,5660,5780,5712,5716,5768,5656,5628,5600,5612,5636,5672,5716,5648,5460,5548,5572,5708,5812,5812,5728,5876,5768,5824,5716,5568,5312,4564,3604,2496,380,-1920,-3208,-44,-4628,-988,10608,14064,31640,4160,6524,16124,18676,22444,31344,32767,32767,31408,28204,22172,14396,12404,13156,13504,11524,10668,10512,8780,7016,6120,8904,10860,10340,7740,5492,-4460
-9836,-9820,-9988,-9864,-9880,-9952,-10112,-10008,-9792,-9708,-9564,-9600,-9488,-9464,-9688,-9816,-9852,-9916,-9748,-9964,-9820,-9876,-9432,-9332,-9264,-9100,-9092,-8876,-8704,-8368,-7976,-7440,-7904,-7972,-8464,-9264,-19660,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-23804,-17080,-10540,-4664,-556,1008,3532,8604,12136,13936,15712,19404,22340,24000,27528,32040,29768
-125,-110,-34,0,-23,-76,-106,-71,-20,39,137,167,67,-76,-208,-242,-118,9,100,126,87,-74,-65,-74,-23,-119,-404,-991,-1842,-3081,-4729,-6696,-8346,-7067,-2793,-645,11281,30141,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31229,23506,17151,9339,1949,-2603,-6877,-12848,-18422,-24975,-31218,-32768,-31383
-100,-5,150,122,-138,-359,-362,-334,-197,-50,225,357,261,-9,-157,-294,-178,70,255,312,53,-168,-73,209,551,738,880,323,-531,-1466,-3163,-5169,-7346,-8076,-6291,2423,14147,29698,32767,32767,32767,-16999,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29507,-25854,-27511,-30855,-31555,-30116,-27883,-24305,-17844,-5946
160,154,156,233,280,267,235,144,-1,-194,-234,-167,-25,91,189,246,270,182,211,319,275,366,399,357,174,70,292,844,1801,2820,3850,5301,7316,9346,11943,17709,27302,29728,18207,-5426,-25855,-28530,-23699,-26472,-26803,-21269,-17805,-13449,-11405,-11734,-9223,-5970,-2226,1122,2303,1212,-1661,-5872,-10317,-11105,-7982,-6174,-7029,-6869,-6386,-2267,2546,12654
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,8468,8372,8132,8232,8384,8556,8716,8908,8648,8264,7984,7860,7896,7908,8104,8316,8304,8148,8080,8520,8596,8564,8468,8500,8536,8524,8604,8792,8836,8820,8812,8676,8620,9172,9612,9324,10104,10224,5824,-5736,-26292,-32768,-32768,-32768,-22596,-12540,2120,12640,20200,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
2992,3208,2948,2892,3156,3084,3168,3276,3588,3384,3288,3472,3620,3660,3864,3736,3700,3888,4048,4156,4100,4320,4408,4592,4548,4720,4880,4900,4760,4860,5224,5216,5128,4688,4480,4276,3296,1900,1756,2836,8172,13696,15312,11884,9844,14156,17784,24744,32352,32767,32767,32767,32767,32767,32492,24664,21772,19272,27540,26964,28640,24084,19348,24420,12516,8336,-2152,-10180
-11572,-11748,-11608,-11600,-11596,-11636,-11656,-11016,-11440,-11872,-11824,-11960,-12000,-12092,-12072,-12352,-12376,-12264,-12212,-12344,-12104,-11964,-12000,-11708,-11564,-11436,-11468,-11352,-11520,-11232,-10940,-11060,-10916,-10708,-10472,-10544,-10532,-11072,-14216,-21644,-31788,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32468,-26780,-12248,-4868,3592,5288,8248,24588,18592,19036,16992,22992
-847,-1191,-1245,-1115,-1152,-1248,-1231,-1271,-1348,-1512,-1372,-1099,-1079,-1157,-1268,-1255,-1110,-963,-981,-982,-844,-735,-644,-631,-591,-485,-555,-666,-646,-440,-532,-835,-1184,-1661,-2001,-2864,-3770,-4364,-3472,54,5154,10266,26953,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30156,9678,-832,-10520,-32768,-32768,-32768,-32768,-9595
-752,-766,-643,-709,-862,-684,-503,-538,-252,64,397,639,346,100,-3,-209,-147,-89,-191,-614,-959,-801,-614,-543,-517,-319,-206,-405,-319,32,400,751,844,897,810,1218,1231,1791,5525,11423,15604,14295,14499,-10890,-31939,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-30519,-13512,3601
1199,1533,1902,2541,3013,3209,3225,3268,3929,4104,4051,4372,4464,4499,4406,4411,4451,4620,4818,4950,4992,4990,4895,4735,4480,4260,4035,3869,3781,3575,3244,2966,2520,2346,2657,2853,3534,5030,8816,13912,15837,7169,-7801,-23125,-32768,-32768,-32768,-32768,-32768,-31946,-25322,-23317,-12130,-9363,-10195,-7890,-1582,29,7407,11248,4630,-2731,-6906,-16503,-16212,-9491,-1046,12346
