-3664,28664,-22252,-32768,-32768,1028,22064,10760,-17296,-22624,-32768,16996,5212,32767,-8748,-32768,-32768,-13632,-600,19800
8336,28244,32376,-29044,22068,32767,29848,21696,32767,-13688,30824,32767,21184,26880,32767,9676,5900,32767,27852,32767
3736,8792,-17688,-32768,-31804,-10888,7668,-14252,-32768,-32768,-32768,-15492,7048,-3732,-32768,-32768,-32768,-32768,-9284,4984
2144,-17094,-32768,-7645,32767,32767,-18629,-32768,-32768,-32768,32767,27151,-2774,-32768,-32768,-32768,32767,32767,30959,3885
-21756,-17007,18799,-32768,-3995,-32768,-32768,32767,32767,-31731,11291,-32768,-32768,32767,32767,-32768,32767,-32768,-21722,-32123
1097,32767,32767,-7317,-20082,-32768,16749,32767,23759,-16539,-4606,-27393,-26775,10296,32767,-10019,-4507,-26822,-32768,32767
2,103,204,307,408,511,612,714,816,917,1020,1121,1223,1325,1427,1529,1631,1732,1834,1936
-10880,-23184,-32768,-11148,3388,32767,6076,-27188,-22540,-26324,-3880,32767,20492,-23552,-26988,-32768,420,14584,27068,-32768
32767,-4840,-3068,32767,20752,32767,32767,10416,-32768,32767,32767,32767,32767,24288,-32768,32767,32767,31248,24384,32767
-32768,-32768,-32768,-32768,-1852,-1376,-32768,-32768,-32768,-32768,-20252,11192,-5764,-32768,-32768,-32768,-26336,-1360,3100,-32768
-32768,-32768,32767,32767,22802,-17952,-32768,-32768,69,32767,32767,-9074,-4866,-32768,-25822,32767,32767,18159,-32768,-32768
32767,-17095,22573,-32768,-15449,23301,32767,1039,8787,-32768,-13736,-26966,32767,31657,-4804,1335,-30951,-21084,16800,32767
11252,-4921,-24501,-32768,-32768,21600,32767,2417,-4511,7890,-32768,32767,32767,-6310,-15889,5003,-32768,1803,32767,5517
2,104,206,307,409,511,613,715,816,919,1020,1122,1224,1325,1428,1529,1632,1733,1834,1937
-32768,-14428,-4440,32767,21652,-24048,-28780,-32768,-7556,32767,31444,-28628,-32768,-32768,700,18440,32767,-24444,-32768,-31632
-2076,32767,25436,15824,32767,19292,-30068,32767,32767,32767,32767,32767,-32768,32767,32767,32767,32767,32767,-14332,13532
-32768,-32768,-23460,6436,-30668,-32768,-32768,-32768,-28012,6012,-9992,-32768,-32768,-32768,-32636,416,-5712,-32768,-32768,-32768
32767,32767,32767,-32768,-407,-32768,17887,32767,32767,6601,-6432,-32768,-15436,32767,32767,29928,-19301,-32768,-32768,32767
32767,-32768,-9814,453,32767,-2746,8283,-32768,-25940,-32768,32767,32767,-3388,-19776,-32768,-28037,32767,32767,26954,22469
10995,-32768,-32768,20818,32767,3929,-899,-8229,-32768,20981,32767,7269,-9719,-2807,-32768,5029,32767,-13711,-32768,-9055
2,103,206,307,409,511,612,715,816,918,1020,1122,1224,1325,1427,1529,1631,1732,1835,1936
-3864,32767,26700,-32768,-32768,-9760,8232,32767,32767,-23184,-22860,-16468,8168,32767,32767,-32768,-32768,-30212,6012,32767
29708,16532,32767,9912,-16296,32767,28048,32767,32767,29304,-30052,32767,32767,26476,32767,32112,-32768,32767,32767,32767
-9676,2236,-32768,-32768,-32768,-32768,-10592,13072,-32768,-32768,-32768,-32768,-14452,6256,-13396,-32768,-32768,-32768,-28348,6344
32767,-32768,-32768,-32768,32767,32767,23596,-22651,-19864,-32768,32767,32767,25392,-4083,22126,-32768,-29334,32767,32767,-8467
-29374,23388,32767,26354,24606,-32768,-18380,-18923,32767,31104,1885,-32768,-32768,-15423,32767,32767,-1499,-32768,-32768,-32768
-32768,23672,32767,1308,2842,-32768,-32768,32767,32767,-6820,-3793,-23320,-32768,8449,32767,-27381,-32768,2875,-32768,7404
3,104,206,308,410,511,613,715,817,919,1020,1123,1224,1327,1428,1529,1632,1733,1836,1937
-32248,-29716,-32036,3756,6444,32767,10336,-32624,-32768,-1336,-1236,32767,32767,-30452,-32604,-11956,3920,32767,32767,-25700
32767,-5148,1092,32767,20336,18208,32767,12196,2752,32767,25928,32684,32767,32767,-21204,32767,28128,28400,32767,32767
-32768,-32768,-32768,-32768,-2164,3208,-32768,-32768,-32768,-32768,-17416,18272,-32768,-32768,-32768,-32768,-24536,8120,-6880,-32768
-32768,-32768,32767,32767,23912,-32768,-32768,-32768,32767,32767,25050,-32585,16931,-32768,32767,32767,32767,-12015,23992,-32768
32767,-11843,32575,-32768,-9530,14025,32767,32767,32767,-32768,-15402,-19612,32767,22291,32767,-32768,-32768,-32768,32767,32767
-18877,-32768,-32768,-22060,-24105,32767,32767,-28311,918,-25779,-32768,19601,32767,-1761,23752,640,-32768,7707,32767,11305
2,104,206,307,410,511,613,715,816,919,1020,1122,1224,1326,1428,1529,1631,1733,1835,1936
-30272,2180,12592,32767,22988,-12676,-32768,-11164,2620,32767,32767,-32768,-28176,-21308,11872,14664,30396,-29108,-13424,-12872
11276,32767,25992,10048,32767,30900,3668,32767,32767,32767,32767,32767,-15952,23808,32767,31636,21280,32767,-4172,-15096
-32768,-32768,-11492,2600,-32768,-32768,-32768,-32768,-26528,8876,-12448,-32768,-32768,-32768,-20432,-11236,10948,-32768,-29792,-32768
32767,32767,25319,-32768,-20266,-32768,32767,32767,32767,-7982,32767,-32768,-21246,32767,32767,23760,-21751,-32768,-32768,29665
